datetime,open,high,low,close,volume,log_returns
2022-05-31,413.54999,416.45999,410.029999,412.92999,95937000,0.00812140348834734
2022-05-27,407.91000,415.38000,407.70001,415.26001,84768700,0.005626791310007925
2022-05-26,398.67001,407.040009,398.45001,405.31000,82168300,-0.02425264775156993
2022-05-25,392.31000,399.45001,391.89001,397.37000,91472900,-0.019784369832885906
2022-05-24,392.56000,395.14999,386.95999,393.89001,91448800,-0.008796128690370077
2022-05-23,392.82999,397.73001,390.38000,396.92001,76414900,0.007663066351734908
2022-05-20,393.25,397.029999,380.54001,389.63000,131432200,-0.01853720338277194
2022-05-19,388.62000,394.14001,387.10999,389.45999,98510700,-0.0004364322604081107
2022-05-18,403.5,403.79999,390.54999,391.85999,117674500,0.0061434690264481635
2022-05-17,406.53000,408.57001,402.57999,408.32001,83029700,0.04114659758366355
2022-05-16,399.98001,403.97000,397.60001,400.089996,78622400,-0.020361693405438086
2022-05-13,396.70999,403.17999,395.60999,401.72000,104174400,0.004065816723610598
2022-05-12,389.37000,395.79999,385.14999,392.34000,125090800,-0.023626517723898764
2022-05-11,398.070007,404.040009,391.95999,392.75,142361000,0.0010444663344909976
2022-05-10,404.48999,406.079987,394.82001,399.089996,132497200,0.016013668205391574
2022-05-09,405.10001,406.41000,396.5,398.17001,155586100,-0.002307870459868086
2022-05-06,411.10001,414.79999,405.73001,411.34000,151770800,0.03254104824005946
2022-05-05,424.54999,425,409.44000,413.81000,172929100,0.005986808162025414
2022-05-04,417.079987,429.66000,413.70999,429.059998,144247900,0.03618983334366797
2022-05-03,415.010010,418.92999,413.35999,416.38000,100028200,-0.02999845977937933
2022-05-02,412.070007,415.92001,405.019989,414.48001,158312500,-0.0045735582144785306
2022-04-29,423.59000,425.87000,411.20999,412,145491100,-0.006001397283622644
2022-04-28,422.29001,429.64001,417.60001,427.81000,105449100,0.037655822434647816
2022-04-27,417.23999,422.92001,415.010010,417.26999,122030000,-0.024945701462324353
2022-04-26,425.82999,426.040009,416.070007,416.10001,103996300,-0.0028078303002702486
2022-04-25,423.67001,428.69000,418.84000,428.51001,119647700,0.029388458303494576
2022-04-22,436.91000,438.079987,425.44000,426.040009,132471800,-0.005780838625332538
2022-04-21,448.54001,450.010010,437.10001,438.059998,85417300,0.027822623030723085
2022-04-20,446.92001,447.57001,443.48001,444.70999,65224400,0.015066479116725899
2022-04-19,437.85999,445.79999,437.67999,445.040009,77821000,0.0007418241427481457
2022-04-18,436.81000,439.75,435.60999,437.97000,66002500,-0.01601377110994058
2022-04-14,443.54999,444.73001,437.67999,437.79001,97869500,-0.0004110486902325782
2022-04-13,438.029999,444.10999,437.84000,443.31000,74070400,0.012529933393886665
2022-04-12,443.079987,445.75,436.64999,438.29001,84363600,-0.011388485026447102
2022-04-11,444.10999,445,439.39001,439.92001,89770500,0.0037121003737596086
2022-04-08,447.97000,450.63000,445.94000,447.57001,79272700,0.01724005747477544
2022-04-07,445.59000,450.69000,443.53000,448.76999,78097200,0.0026775123656094506
2022-04-06,446.89001,448.92999,443.47000,446.51999,106898000,-0.005026315020231806
2022-04-05,455.22000,457.82999,449.82001,451.029999,74214500,0.010049684169139395
2022-04-04,453.13000,456.91000,452.26001,456.79999,59601000,0.012711782530124496
2022-04-01,453.31000,453.45999,449.14001,452.92001,89048800,-0.008530104925588708
2022-03-31,457.89001,458.76001,451.16000,451.64001,121699900,-0.0028301070709430393
2022-03-30,460.34000,461.20001,456.47000,458.70001,79666900,0.015510998950017561
2022-03-29,460.019989,462.070007,457.17999,461.54999,86581500,0.006193945366167935
2022-03-28,452.059998,455.91000,450.059998,455.91000,68529800,-0.012294947156411693
2022-03-25,451.16000,452.98001,448.42999,452.69000,77101300,-0.007087857099808851
2022-03-24,445.94000,450.5,444.76001,450.48999,64736900,-0.004871707468111475
2022-03-23,446.91000,448.48999,443.70999,443.79999,79426100,-0.014961869079882378
2022-03-22,445.85999,450.57999,445.85999,449.59000,74650400,0.012962068373420966
2022-03-21,444.34000,446.45999,440.67999,444.39001,88349800,-0.011633478574415023
2022-03-18,438,444.85999,437.22000,444.51999,106345500,0.00029244805644306854
2022-03-17,433.59000,441.070007,433.19000,441.070007,102676900,-0.007791416941495867
2022-03-16,429.89001,435.67999,424.79999,435.62000,144954800,-0.012433305192692081
2022-03-15,419.76999,426.84000,418.42001,426.17001,106219100,-0.02193195252371032
2022-03-14,420.89001,424.54999,415.79001,417,95729200,-0.02175212936457017
2022-03-11,428.12000,428.76999,419.53000,420.070007,95636300,0.007335158921822498
2022-03-10,422.51999,426.42999,420.44000,425.48001,93972700,0.012796586165707138
2022-03-09,425.14001,429.51001,422.82001,427.41000,116990800,0.0045257730109186526
2022-03-08,419.62000,427.20999,415.12000,416.25,164772700,-0.026457698602596356
2022-03-07,431.54999,432.29999,419.35999,419.42999,137896600,0.007610581531308334
2022-03-04,431.75,433.37000,427.88000,432.17001,113978200,0.029922429667604014
2022-03-03,440.47000,441.10999,433.79999,435.70999,105501700,0.008157808987584274
2022-03-02,432.37000,439.72000,431.57001,437.89001,117726500,0.004990898638249047
2022-03-01,435.040009,437.17001,427.10999,429.98001,137785900,-0.018229040884502078
2022-02-28,432.029999,438.20001,430.70001,436.63000,145615000,0.015347435300908575
2022-02-25,429.60999,437.84000,427.85999,437.75,121804500,0.0025618166301554115
2022-02-24,411.019989,428.76001,410.64001,428.29999,213942900,-0.02182410989275671
2022-02-23,432.66000,433.26001,421.35001,421.95001,132578000,-0.014937013969738695
2022-02-22,431.89001,435.5,425.85999,429.57001,124391800,0.017897884329651587
2022-02-18,437.32999,438.66000,431.82001,434.23001,132642900,0.010789639037624026
2022-02-17,443.22000,446.57001,436.42001,437.059998,102259100,0.006496110195234258
2022-02-16,443.92999,448.059998,441.94000,446.60001,84863600,0.021592880931483316
2022-02-15,443.73001,446.28000,443.17999,446.10001,88482700,-0.0011201972467416122
2022-02-14,439.92001,441.60001,435.34000,439.019989,123006300,-0.015998219482530197
2022-02-11,449.41000,451.60999,438.94000,440.45999,153214600,0.0032746675790202434
2022-02-10,451.34000,457.70999,447.20001,449.32001,140103700,0.019915738382014055
2022-02-09,455.22000,457.88000,455.010010,457.54001,92589900,0.018128983414428094
2022-02-08,446.73001,451.92001,445.22000,450.94000,81012000,-0.014530041485283555
2022-02-07,449.51001,450.98999,445.85001,447.26001,84472900,-0.008194189601435399
2022-02-04,446.35001,452.78000,443.82999,448.70001,118454400,0.0032144319116126038
2022-02-03,450.95001,452.97000,445.70999,446.60001,118024400,-0.004691173471084249
2022-02-02,455.5,458.12000,453.049988,457.35001,117361000,0.023785622170006578
2022-02-01,450.67999,453.63000,446.94000,452.95001,123155400,-0.009667217774677037
2022-01-31,441.23999,450.28000,439.81000,449.91000,152251400,-0.006734203431090217
2022-01-28,432.67999,442,427.82001,441.95001,164457400,-0.01785078662774767
2022-01-27,438.26001,441.59000,429.45001,431.23999,149878300,-0.02453201965197737
2022-01-26,440.72000,444.040009,428.85999,433.38000,186391100,0.004950184808837089
2022-01-25,433.059998,439.72000,427.14999,434.47000,167997300,0.0025119561517575164
2022-01-24,432.029999,440.38000,420.76001,439.84000,251783900,0.012284126974367532
2022-01-21,445.56000,448.059998,437.95001,437.98001,202271200,-0.004237754351398928
2022-01-20,453.75,458.73999,444.5,446.75,122379700,0.019825883974000914
2022-01-19,458.13000,459.60999,451.45999,451.75,109357600,0.01112977543280046
2022-01-18,459.73999,459.95999,455.31000,456.48999,109709100,0.010437842611426034
2022-01-14,461.19000,465.089996,459.89999,464.72000,95890900,0.017868301600513177
2022-01-13,472.19000,472.88000,463.44000,464.53000,91173100,-0.00040893194005440657
2022-01-12,471.59000,473.20001,468.94000,471.019989,67605400,0.013874390862111138
2022-01-11,465.23001,469.85001,462.049988,469.75,74303100,-0.0026998943127592083
2022-01-10,462.70001,465.73999,456.60001,465.51001,119362000,-0.009067038048256922
2022-01-07,467.95001,469.20001,464.64999,466.089996,85111600,0.0012451396977188707
2022-01-06,467.89001,470.82001,465.42999,467.94000,86858900,0.003961342627425028
2022-01-05,477.16000,477.98001,468.28000,468.38000,104538900,0.0009398496932422787
2022-01-04,479.22000,479.98001,475.57999,477.54999,71178700,0.01938891327682676
2022-01-03,476.29999,477.85001,473.85001,477.70999,72668200,0.0003349873434375822
2021-12-31,475.64001,476.85999,474.67001,474.95999,65237400,-0.005773263975953124
2021-12-30,477.92999,479,475.67001,476.16000,55329000,0.002523363296657298
2021-12-29,476.98001,478.56000,475.92001,477.48001,54503000,0.002768362965450422
2021-12-28,477.72000,478.81000,476.059998,476.87000,47274600,-0.0012783781142847819
2021-12-27,472.059998,477.31000,472.010010,477.26001,56808600,0.0008175196621716637
2021-12-23,468.75,472.19000,468.64001,470.60001,56439700,-0.014052939175279233
2021-12-22,462.79001,467.81000,462.57999,467.69000,58890200,-0.006202814266754318
2021-12-21,458.60999,463.20999,456.31000,463.059998,69806300,-0.009949052272018782
2021-12-20,454.48001,455.39999,451.14001,454.98001,107134800,-0.017603147084070646
2021-12-17,461.54999,464.73999,458.059998,459.87000,135511600,0.0106903569262388
2021-12-16,472.57001,472.87000,464.79999,466.45001,116568600,0.01420701399936907
2021-12-15,463.42001,470.85999,460.73999,470.60001,116899300,0.008857642697235787
2021-12-14,463.089996,465.73999,460.25,463.35999,97264100,-0.01550422936692572
2021-12-13,470.19000,470.56000,466.26999,466.57001,87724700,0.006903815878258716
2021-12-10,469.23001,470.89999,466.51001,470.73999,77159800,0.008897819316596943
2021-12-09,468.14999,469.63000,466.14001,466.35001,61272600,-0.009369456754666144
2021-12-08,468.70001,470,466.82999,469.51999,72238800,0.006774428335737293
2021-12-07,464.41000,468.88000,458.64999,468.28000,95484700,-0.002644467340259934
2021-12-06,456.13000,460.79001,453.56000,458.79001,98977500,-0.02047379678686564
2021-12-03,459.17001,460.29999,448.92001,453.42001,137331600,-0.011773740509315608
2021-12-02,450.73001,459.070007,450.31000,457.39999,127637800,0.008739389410687868
2021-12-01,461.64001,464.67001,450.29001,450.5,131939200,-0.015200182677585706
2021-11-30,462,464.029999,455.29999,455.56000,148559600,0.01116935435775771
2021-11-29,464.070007,466.56000,461.73001,464.60001,86268800,0.01964941045404966
2021-11-26,462.34000,463.89999,457.76999,458.97000,112669600,-0.012191993412802742
2021-11-24,466.059998,469.57001,465.19000,469.44000,61858800,0.022555646507219584
2021-11-23,467.22000,469.10001,464.45001,468.19000,73206500,-0.002666298519749006
2021-11-22,470.89001,473.54001,467.35001,467.57001,72762000,-0.001325104907443396
2021-11-19,469.60999,470.94000,468.5,468.89001,57315600,0.0028191291588159396
2021-11-18,469.23999,470.010010,466.34000,469.73001,50625600,0.001789862151571136
2021-11-17,469,469.19000,467.48001,468.14001,47858300,-0.0033906649949219957
2021-11-16,467.14999,470.48999,467.070007,469.28000,48857500,0.002432187386251527
2021-11-15,468.64001,468.81000,466.23001,467.42999,46980500,-0.0039500217253458526
2021-11-12,465.12000,467.85999,464.10999,467.26999,53466700,-0.0003423558467664036
2021-11-11,465.20999,465.29001,463.75,463.76999,34848500,-0.007518509543088841
2021-11-10,465.57999,467.38000,462.040009,463.62000,69429700,-0.0003234669403921525
2021-11-09,469.32001,469.57001,465.88000,467.38000,51149100,0.008077380114112848
2021-11-08,469.70001,470.23001,468.20001,468.92999,50405200,0.0033108509626843118
2021-11-05,469.28000,470.64999,466.92001,468.53000,66390600,-0.0008533484704191473
2021-11-04,465.35999,467,464.98999,466.91000,52847100,-0.0034636141698959682
2021-11-03,461.29999,465.14999,460.82999,464.72000,52509800,-0.004701445925752401
2021-11-02,460.22000,462.23001,460.079987,461.89999,48908400,-0.006086677897425424
2021-11-01,460.29999,460.70001,458.20001,460.040009,48433600,-0.004034933998955073
2021-10-29,455.87000,459.56000,455.56000,459.25,70162400,-0.0017187376926615875
2021-10-28,455.45999,458.39999,455.45001,458.32001,51437900,-0.0020270721760962634
2021-10-27,456.45001,457.16000,453.85999,453.94000,72438000,-0.00960262120181516
2021-10-26,457.20001,458.48999,455.56000,455.95999,56075100,0.004440033719505541
2021-10-25,454.28000,455.89999,452.39001,455.54999,45214500,-0.0008996062284492469
2021-10-22,453.13000,454.67001,451.049988,453.12000,58845100,-0.005348467143079733
2021-10-21,451.76999,453.82999,451.31000,453.59000,41305400,0.0010367152498494594
2021-10-20,451.13000,452.73001,451.010010,452.41000,49571600,-0.002604857985032192
2021-10-19,448.92001,450.70999,448.26999,450.64001,46996800,-0.003920031552996985
2021-10-18,443.97000,447.54999,443.26999,447.19000,62213200,-0.007685256545820738
2021-10-15,444.75,446.26001,444.089996,445.87000,66260200,-0.0029561305203630087
2021-10-14,439.079987,442.66000,438.57999,442.5,70236800,-0.0075869652629526095
2021-10-13,434.70999,436.049988,431.54001,435.17999,72974000,-0.016680748823605734
2021-10-12,435.67001,436.10001,432.78000,433.62000,71181200,-0.003591141101433842
2021-10-11,437.16000,440.26001,434.62000,434.69000,65233300,0.0024645588363666855
2021-10-08,439.48001,439.89001,437.19000,437.85999,74557400,0.007266068381528283
2021-10-07,438.39001,441.67999,438.20001,438.66000,72437500,0.001825423792439908
2021-10-06,429.26999,435.12000,427.54001,434.89999,113032200,-0.008608528923478805
2021-10-05,430.23999,435.48999,429.39001,433.10001,90682500,-0.004147425299864215
2021-10-04,433,433.95999,426.35999,428.64001,128570000,-0.010351242184037521
2021-10-01,430.98001,436.029999,427.23001,434.23999,129240100,0.012979924491865202
2021-09-30,436.019989,436.76999,428.78000,429.14001,140506000,-0.011814124298410566
2021-09-29,435.19000,437.040009,433.85001,434.45001,82329200,0.012297656983469756
2021-09-28,439.69000,440.040009,432.94000,433.72000,130436300,-0.0016817216988420326
2021-09-27,442.81000,444.049988,441.89999,442.64001,61371100,0.020357656577595237
2021-09-24,441.44000,444.67001,441.20999,443.91000,62094800,0.002865018000976208
2021-09-23,439.85001,444.89001,439.60001,443.17999,76396000,-0.001645853685689193
2021-09-22,436.049988,440.029999,433.75,437.85999,102350100,-0.012076783756023744
2021-09-21,436.53000,437.91000,433.070007,433.63000,92526100,-0.009707565816913868
2021-09-20,434.88000,436.56000,428.85999,434.040009,166445500,0.0009450805634969447
2021-09-17,444.92001,445.37000,441.019989,441.39999,118425000,0.016814754680025034
2021-09-16,447.32001,448.35999,444.019989,447.17001,77786700,0.01298738670735177
2021-09-15,444.62000,448.41000,443.44000,447.88000,78792200,0.0015864815171967022
2021-09-14,448.12000,448.34000,443.22000,444.17001,78197100,-0.008317944843932753
2021-09-13,448.64001,448.92001,444.10999,446.57999,83738600,0.005411138659406237
2021-09-10,451.040009,451.48999,445.31000,445.44000,89948200,-0.002555975501469419
2021-09-09,450.70001,452.57001,448.72000,448.98001,57970400,0.007915807887028725
2021-09-08,450.89001,451.67001,448.85999,450.91000,56181900,0.004289397454573703
2021-09-07,452.70999,452.81000,450.73999,451.45999,51671500,0.0012189901574722105
2021-09-03,451.98001,453.63000,451.54999,453.079987,47170500,0.003581928434932888
2021-09-02,453.32001,454.049988,451.91000,453.19000,42501000,0.00024278195707326484
2021-09-01,452.56000,453.10999,451.54999,451.79999,48721400,-0.003071881696866058
2021-08-31,452.13000,452.48999,450.92001,451.56000,59300200,-0.0005313275068689172
2021-08-30,450.97000,453.070007,450.70999,452.23001,48357400,0.0014826676890141853
2021-08-27,447.12000,450.64999,447.059998,450.25,77235100,-0.004387938026294953
2021-08-26,448.60999,448.85999,446.16000,446.26001,57829600,-0.008901219841247024
2021-08-25,448.17001,449.45999,447.76999,448.91000,40529700,0.005920658001266439
2021-08-24,447.97000,448.54001,447.42001,447.97000,38744700,-0.00209615632902191
2021-08-23,445.16000,448.23001,443.44000,447.26001,54973000,-0.001586162530132294
2021-08-20,440.23001,443.70999,439.70999,443.35999,72008700,-0.008758044797297054
2021-08-19,436.26999,441.14001,436.12000,439.85999,92812200,-0.007925586830590208
2021-08-18,442.95999,444.63000,438.92001,439.17999,89351900,-0.001547142680905558
2021-08-17,444.23999,444.95999,440.85001,444.040009,92673900,0.011005339684752626
2021-08-16,444.53000,447.10999,442.87000,446.97000,73740000,0.006576809534467227
2021-08-13,445.59000,445.94000,445.070007,445.92001,39470300,-0.0023518921081726245
2021-08-12,443.62000,445.26001,442.66000,445.10999,38909400,-0.0018181659947299558
2021-08-11,443.82001,443.88000,442.62000,443.78000,44034300,-0.0029924760261845996
2021-08-10,442.60999,443.44000,441.88000,442.67999,43339300,-0.002481805331367244
2021-08-09,442.45999,442.79999,441.31000,442.13000,41222600,-0.0012431823262624138
2021-08-06,442.10001,442.94000,441.79999,442.48999,46930000,0.0008138862425475896
2021-08-05,440.22000,441.85001,439.88000,441.76001,38969700,-0.0016510719046184269
2021-08-04,439.78000,441.12000,438.73001,438.98001,46732200,-0.0063128940876792695
2021-08-03,438.44000,441.28000,436.10001,441.14999,58053900,0.004931054269196097
2021-08-02,440.34000,440.92999,437.20999,437.59000,58783300,-0.00810253207298568
2021-07-30,437.91000,440.059998,437.76999,438.51001,68951200,0.0021002404467067165
2021-07-29,439.82001,441.79999,439.81000,440.64999,47435300,0.004868247478113376
2021-07-28,439.67999,440.29999,437.31000,438.82999,52472400,-0.004138815298598854
2021-07-27,439.91000,439.94000,435.98999,439.010010,67397100,0.0004101430842147386
2021-07-26,439.31000,441.029999,439.26001,441.019989,43719200,0.004567986312704763
2021-07-23,437.51999,440.29999,436.79001,439.94000,63766600,-0.002451846972664935
2021-07-22,434.73999,435.72000,433.69000,435.45999,47878500,-0.010235433317626311
2021-07-21,432.34000,434.70001,431.010010,434.54999,64724400,-0.002091930788793667
2021-07-20,425.67999,432.42001,424.82999,431.059998,99608200,-0.00806370295921491
2021-07-19,426.19000,431.41000,421.97000,424.97000,147987000,-0.01422870871428624
2021-07-16,436.010010,436.059998,430.92001,431.34000,75874700,0.014878064026179076
2021-07-15,434.81000,435.53000,432.72000,434.75,55126400,0.007874511010557353
2021-07-14,437.39999,437.92001,434.91000,436.23999,64130400,0.003421374460251885
2021-07-13,436.23999,437.84000,435.31000,435.59000,52911300,-0.0014910937404898309
2021-07-12,435.42999,437.35001,434.97000,437.079987,52889600,0.0034147810055508887
2021-07-09,432.53000,435.84000,430.70999,435.51999,76238600,-0.0035755184576624736
2021-07-08,428.78000,431.73001,427.51999,430.92001,97595200,-0.010618215269887864
2021-07-07,433.66000,434.76001,431.51001,434.45999,63549500,0.008181376379550392
2021-07-06,433.78000,434.010010,430.010010,432.92999,68710400,-0.003527828594032058
2021-07-02,431.67001,434.10001,430.51999,433.72000,57697700,0.0018231355863078036
2021-07-01,428.87000,430.60001,428.79999,430.42999,53441000,-0.0076144788158712794
2021-06-30,427.20999,428.78000,427.17999,428.059998,64827900,-0.0055213177879349555
2021-06-29,427.88000,428.56000,427.13000,427.70001,35970500,-0.0008413293864378401
2021-06-28,427.17001,427.64999,425.89001,427.47000,53159600,-0.0005379281379299942
2021-06-25,425.89999,427.089996,425.54999,426.60999,58129500,-0.0020138869912286316
2021-06-24,424.89001,425.54999,424.62000,425.10001,45110300,-0.00354576459595765
2021-06-23,423.19000,424.049988,422.51001,422.60001,49445400,-0.005898330043626507
2021-06-22,420.85001,424,420.079987,423.10999,57700300,0.0012060400416577502
2021-06-21,416.79999,421.059998,415.92999,420.85999,72822000,-0.005331955837045744
2021-06-18,417.089996,417.82999,414.70001,414.92001,118676300,-0.014214458384947889
2021-06-17,421.67001,423.019989,419.32001,421.97000,90949700,0.0168484667969428
2021-06-16,424.63000,424.87000,419.92001,422.10999,80386100,0.00033169842418256907
2021-06-15,425.42001,425.45999,423.54001,424.48001,51508500,0.005598994061881312
2021-06-14,424.42999,425.37000,423.10001,425.26001,42358500,0.0018358561459160825
2021-06-11,424.20001,424.42999,422.82001,424.31000,45570800,-0.0022364499330025764
2021-06-10,422.95999,424.63000,421.54999,423.60999,51020100,-0.001651123142010279
2021-06-09,423.17999,423.26001,421.41000,421.64999,48436300,-0.004637634714270518
2021-06-08,423.10999,423.20999,420.32001,422.28000,47134300,0.0014930388171960876
2021-06-07,422.59000,422.78000,421.19000,422.19000,51555000,-0.0002131514449080469
2021-06-04,420.75,422.92001,418.84000,422.60001,55938800,0.0009706791684083634
2021-06-03,417.85001,419.98999,416.28000,418.76999,58138800,-0.009104309531674626
2021-06-02,420.37000,421.23001,419.29001,420.32999,49097100,0.0037182739470986315
2021-06-01,422.57001,422.72000,419.20001,419.67001,54216600,-0.0015713812757238762
2021-05-28,420.97000,421.25,419.79001,420.040009,58520200,0.0008812542796285684
2021-05-27,420.17001,420.72000,418.98999,419.29001,56707700,-0.0017871377947607171
2021-05-26,418.87000,419.60999,417.76001,419.070007,43088600,-0.0005248413583401017
2021-05-25,420.32999,420.70999,417.62000,418.23999,57451400,-0.0019825805850824723
2021-05-24,417.34000,420.32001,417.079987,419.17001,51376700,0.0022211828909765915
2021-05-21,416.87000,418.20001,414.45001,414.94000,76578700,-0.010142657952122935
2021-05-20,411.79999,416.63000,411.67001,415.28000,78022200,0.0008190600539799946
2021-05-19,406.92001,411.049988,405.32999,410.85999,106467100,-0.010700491993799754
2021-05-18,415.79999,416.059998,411.76999,411.94000,59810200,0.002625208151157754
2021-05-17,415.39001,416.39001,413.35999,415.51999,65129200,0.008653016171876261
2021-05-14,413.20999,417.48999,413.17999,416.57999,82201600,0.0025477721400359006
2021-05-13,407.070007,412.35001,407.019989,410.28000,106394000,-0.015238642549033522
2021-05-12,411.23001,412.59000,404,405.41000,134811000,-0.011940952729975876
2021-05-11,413.10001,415.26999,410.059998,414.20999,116888000,0.021474166744592914
2021-05-10,422.5,422.73999,417.81000,417.94000,81852400,0.00896481409812477
2021-05-07,419.89001,422.82001,419.16000,422.12000,67733800,0.00995175225093744
2021-05-06,415.82999,419.20999,413.67999,419.070007,74321400,-0.007251646691667125
2021-05-05,417.38000,417.63000,415.14999,415.75,60162200,-0.007953869038185298
2021-05-04,416.070007,416.60001,411.67001,415.62000,101591200,-0.0003127368104683121
2021-05-03,419.42999,419.84000,417.67001,418.20001,68128300,0.006188429643968082
2021-04-30,417.63000,418.54001,416.34000,417.29999,85527000,-0.002154447272605592
2021-04-29,420.32001,420.72000,416.44000,420.059998,78544300,0.006592189822005457
2021-04-28,417.81000,419.010010,416.89999,417.39999,51238900,-0.00635258277067078
2021-04-27,417.92999,418.14001,416.29999,417.51999,51303100,0.0002874526989431062
2021-04-26,417.44000,418.22000,416.81000,417.60999,52182400,0.00021553531187663619
2021-04-23,412.87000,418.25,412.79001,416.73999,73209200,-0.002085456549808586
2021-04-22,415.89001,416.78000,411.13000,412.26999,97582800,-0.010784051888234754
2021-04-21,411.51001,416.29001,411.35999,416.070007,66793000,0.009175081902403001
2021-04-20,413.91000,415.089996,410.59000,412.17001,81851800,-0.009417622294645453
2021-04-19,416.26001,416.73999,413.79001,415.20999,78498500,0.007348482390066673
2021-04-16,417.25,417.91000,415.73001,417.26001,82037300,0.00492516041173362
2021-04-15,413.73999,416.16000,413.69000,415.87000,60229800,-0.0033368412446369905
2021-04-14,412.82999,413.95999,410.87000,411.45001,61659900,-0.010685181066951962
2021-04-13,411.53000,413.53000,411.12000,412.85999,56551000,0.003420997865146021
2021-04-12,410.85001,411.92999,410.20001,411.64001,56704900,-0.002959322960195229
2021-04-09,408.39001,411.67001,408.26001,411.48999,61104600,-0.00036451107762111
2021-04-08,407.92999,408.57999,406.92999,408.51999,57863100,-0.0072438459520490685
2021-04-07,405.94000,406.95999,405.45001,406.59000,55836300,-0.004735541535258042
2021-04-06,405.76001,407.23999,405.39999,406.12000,62021000,-0.0011566242630122938
2021-04-05,403.45999,406.94000,403.38000,406.35999,91684800,0.0005907591816006435
2021-04-01,398.39999,400.67001,398.17999,400.60999,99682900,-0.014251081100231744
2021-03-31,395.34000,398,395.31000,396.32999,112734200,-0.010741188187517741
2021-03-30,394.42001,395.45001,393.019989,394.73001,76262200,-0.004045160118696917
2021-03-29,394.39999,396.75,392.81000,395.78000,108107600,0.002656489112581349
2021-03-26,390.92999,396.41000,390.29001,395.98001,114409100,0.0005052288615954015
2021-03-25,385.98001,390.54999,383.89999,389.70001,116128600,-0.015986492176924855
2021-03-24,391,392.75,387.47000,387.51999,97588600,-0.0056098034458205576
2021-03-23,391.91000,393.45999,388.66000,389.5,90686600,0.00509643075119549
2021-03-22,390.029999,394.070007,389.97000,392.59000,73778600,0.007901944989636506
2021-03-19,389.88000,391.57001,387.14999,389.48001,113624500,-0.007953268514625009
2021-03-18,394.48001,396.72000,390.75,391.48001,115349100,0.005121912315893016
2021-03-17,394.53000,398.12000,393.29999,397.26001,97959300,0.014656549235533209
2021-03-16,397.070007,397.82999,395.079987,395.91000,73722500,-0.0034040906403927994
2021-03-15,394.32999,396.69000,392.029999,396.41000,73427200,0.0012621164841792292
2021-03-12,392.070007,394.20999,391.20001,394.059998,64653600,-0.0059458522885744445
2021-03-11,392.23001,395.64999,391.73999,393.53000,86245000,-0.0013458730592007821
2021-03-10,389.69000,391.39999,388.17001,389.57999,109899400,-0.010088093753470525
2021-03-09,385.85001,389.91000,385.31000,387.17001,113633600,-0.006205311189434197
2021-03-08,384.66000,387.67999,381.42001,381.72000,123149200,-0.014176543341293958
2021-03-05,380.45999,384.76001,372.64001,383.63000,152039600,0.004991190867331635
2021-03-04,381.22000,384,371.88000,376.70001,183433000,-0.018229405172066334
2021-03-03,385.79001,386.82999,381.31000,381.42001,119940200,0.012452015149871268
2021-03-02,389.82001,390.070007,386,386.54001,79595300,0.013334225033675396
2021-03-01,385.59000,390.92001,380.57001,389.57999,105348800,0.007833828651916137
2021-02-26,384.35001,385.57999,378.23001,380.35999,152701600,-0.02395106369942043
2021-02-25,390.41000,391.88000,380.78000,382.32999,146670500,0.005165937491663717
2021-02-24,386.32999,392.23001,385.26999,391.76999,72433900,0.02439082350322009
2021-02-23,384.66000,388.95001,380.20001,387.5,107284100,-0.010959058581842927
2021-02-22,387.059998,389.62000,386.73999,387.029999,67414200,-0.001213641972025926
2021-02-19,392.070007,392.38000,389.54999,390.029999,83241000,0.007721449856905884
2021-02-18,389.59000,391.51999,387.73999,390.72000,59712800,0.001767534244058228
2021-02-17,390.42001,392.66000,389.32999,392.39001,52290600,0.004265077729193174
2021-02-16,393.95999,394.17001,391.53000,392.29999,50972400,-0.00022944092672253988
2021-02-12,389.85001,392.89999,389.76999,392.64001,50593300,0.0008663592663583842
2021-02-11,391.23999,391.69000,388.10001,390.70999,42913300,-0.004927615766380114
2021-02-10,392.12000,392.28000,387.5,390.079987,59154400,-0.0016137582583797623
2021-02-09,389.60999,390.89001,389.17001,390.25,35551100,0.00043574642913234103
2021-02-08,389.26999,390.56000,388.35001,390.51001,38365200,0.0006660433584758916
2021-02-05,388.20001,388.47000,386.14001,387.70999,48669800,-0.007195991063220225
2021-02-04,382.95999,386.23999,381.97000,386.19000,47142600,-0.003928135351144408
2021-02-03,382.44000,383.70001,380.48001,381.85001,52427100,-0.01130158881696606
2021-02-02,379.64999,383.22000,376.32001,381.54999,64450700,-0.0007860099959295814
2021-02-01,373.72000,377.34000,370.38000,376.23001,75817600,-0.01404119244320327
2021-01-29,375.63000,376.67001,368.26999,370.070007,126765100,-0.01650848923477204
2021-01-28,376.35999,381.92999,375.89001,377.63000,94198100,0.020222684419189653
2021-01-27,380.22000,380.32001,372.010010,374.41000,123351100,-0.008563426619514439
2021-01-26,385.41000,385.85001,383.54001,383.79001,42665300,0.02474410040451223
2021-01-25,383.67001,384.76999,378.45999,384.39001,70402000,0.0015621341518702446
2021-01-22,382.25,384.13000,381.84000,382.88000,52860500,-0.00393606404477599
2021-01-21,384.48999,384.95001,383.25,384.23999,47840100,0.003545707171104511
2021-01-20,381.10999,384.79001,380.69000,383.89001,61836100,-0.000911252064671356
